parliament_year,chair_id,start,end,person_id
1940,d619319c79384277b57de782857ce378,1940-08-01,1940-12-30,i-Qc2sE2YiifAJrwAnDQvtyx
1940,3a33edf4cbe94455be869f7cf2c4f9f5,1940-01-10,1940-07-31,i-QjKqQgRTZMrXXrCsCKr3z5
1940,3a33edf4cbe94455be869f7cf2c4f9f5,1940-08-01,1940-12-30,i-QjKqQgRTZMrXXrCsCKr3z5
1940,f7452db98c6149afb35f86ac6bdd6993,1940-01-10,1940-07-31,i-QnWx7Lh7suT7PiAPY3oh23
1940,f7452db98c6149afb35f86ac6bdd6993,1940-08-01,1940-12-30,i-QnWx7Lh7suT7PiAPY3oh23
1940,98675ceb490e46f79181f48e0ae079bc,1940-01-10,1940-07-31,i-R4J2BjdC5newZa5PxkcGaY
1940,98675ceb490e46f79181f48e0ae079bc,1940-08-01,1940-12-30,i-R4J2BjdC5newZa5PxkcGaY
1940,b00577f775124427b821d107e3ed34a6,1940-01-10,1940-07-31,i-RC4riwk1gZvGGkUqkfM15y
1940,b00577f775124427b821d107e3ed34a6,1940-08-01,1940-12-30,i-RC4riwk1gZvGGkUqkfM15y
1940,8566f75d252b4be8bf00f69d52464380,1940-01-10,1940-07-31,i-RJ9jccyWpgPULxxsYHhYyB
1940,8566f75d252b4be8bf00f69d52464380,1940-08-01,1940-12-30,i-RJ9jccyWpgPULxxsYHhYyB
1940,75fc093c080a45bba5aa683c51f5cdf4,1940-01-10,1940-07-31,i-RMxSbAQFAxcJ8ziatxo1eY
1940,75fc093c080a45bba5aa683c51f5cdf4,1940-08-01,1940-12-30,i-RMxSbAQFAxcJ8ziatxo1eY
1940,efc2186a51454c5a8664c9f1e1655990,1940-01-10,1940-07-31,i-RZvCDDC9zwyuV3rH48onze
1940,efc2186a51454c5a8664c9f1e1655990,1940-08-01,1940-12-30,i-RZvCDDC9zwyuV3rH48onze
1940,032425c0f06f49a0bc378ccd78566b2c,1940-01-10,1940-07-31,i-RbjkohteuD4JxDcrBRD3H9
1940,032425c0f06f49a0bc378ccd78566b2c,1940-08-01,1940-12-30,i-RbjkohteuD4JxDcrBRD3H9
1940,fd4fcc63e109478e863a7a8fac83d6be,1940-01-10,1940-07-31,i-RfZ8Cxmm4mGNUCys8QXb7s
1940,fd4fcc63e109478e863a7a8fac83d6be,1940-08-01,1940-12-30,i-RfZ8Cxmm4mGNUCys8QXb7s
1940,cd4c1eeac7ba46cca7a8a6f6b994dd89,1940-01-10,1940-07-31,i-RkvKy7yomEBZCYRG5fCKH3
1940,cd4c1eeac7ba46cca7a8a6f6b994dd89,1940-08-01,1940-12-30,i-RkvKy7yomEBZCYRG5fCKH3
1940,33f9b95a5dd2447bb925427374234d1d,1940-01-10,1940-07-31,i-RrjGQ4JkvbLp6aWhwnzu9q
1940,33f9b95a5dd2447bb925427374234d1d,1940-08-01,1940-12-30,i-RrjGQ4JkvbLp6aWhwnzu9q
1940,ae93a24711c54cb8a7cf45a46623f5d7,1940-01-10,1940-07-31,i-Rv9aHnFJh2azV9pZTjG2yC
1940,ae93a24711c54cb8a7cf45a46623f5d7,1940-08-01,1940-12-30,i-Rv9aHnFJh2azV9pZTjG2yC
1940,dca08c7f4b6d45f192686d5dee6ee321,1940-01-10,1940-07-31,i-RxtwEnxL6w2WnGDrBRqde2
1940,dca08c7f4b6d45f192686d5dee6ee321,1940-08-01,1940-12-30,i-RxtwEnxL6w2WnGDrBRqde2
1940,86d1c2d2bd7f4f249de359d8f83034ba,1940-01-10,1940-07-31,i-S4bkvYBZsik1PqnziBtP3Y
1940,86d1c2d2bd7f4f249de359d8f83034ba,1940-08-01,1940-12-30,i-S4bkvYBZsik1PqnziBtP3Y
1940,13d8b40a393747f0b4dfebf4bbeed6c3,1940-01-10,1940-07-31,i-S4jJECjfFmddUzRkooT6yP
1940,13d8b40a393747f0b4dfebf4bbeed6c3,1940-08-01,1940-12-30,i-S4jJECjfFmddUzRkooT6yP
1940,5377b28c768b479b8b3edd2a38abd7b2,1940-01-10,1940-07-31,i-SHtWSkMn1ftL5KCEMdPSaR
1940,5377b28c768b479b8b3edd2a38abd7b2,1940-08-01,1940-12-30,i-SHtWSkMn1ftL5KCEMdPSaR
1940,95d6a228bf4d4fc3a43dce1784d3636a,1940-01-10,1940-07-31,i-SHyoXz8eVs5NhxbFZxmFre
1940,95d6a228bf4d4fc3a43dce1784d3636a,1940-08-01,1940-12-30,i-SHyoXz8eVs5NhxbFZxmFre
1940,e8a6f33fb5ea48dfa097592ca20b8248,1940-01-10,1940-07-31,i-SQ1RqbbuJmX4o8vnebsZVt
1940,e8a6f33fb5ea48dfa097592ca20b8248,1940-08-01,1940-12-30,i-SQ1RqbbuJmX4o8vnebsZVt
1940,6946c72f67e6400594b25cfa68df6b27,1940-01-10,1940-04-10,i-SXTzc5s67vJRpnHZmgAvDS
1940,009a4e39332248c6b9bdd160ab529963,1940-01-10,1940-07-31,i-SeXGmX6uE9MxGV5f2tKz1B
1940,009a4e39332248c6b9bdd160ab529963,1940-08-01,1940-12-30,i-SeXGmX6uE9MxGV5f2tKz1B
1940,2bbd2fddec7e45f0999ce253b9a91118,1940-01-10,1940-07-31,i-SfDZtdC5fgukcXJsiu8J9U
1940,2bbd2fddec7e45f0999ce253b9a91118,1940-08-01,1940-12-30,i-SfDZtdC5fgukcXJsiu8J9U
1940,99638dbf44cc4838bc2c5ddeca2b91e2,1940-01-10,1940-07-31,i-So4KR9J8xjJMj7ZqwEy7xp
1940,99638dbf44cc4838bc2c5ddeca2b91e2,1940-08-01,1940-12-30,i-So4KR9J8xjJMj7ZqwEy7xp
1940,84e0193622fc41748bd1d7f031582475,1940-01-10,1940-07-31,i-TFTCQ3KuQMj6whm8qBPj3S
1940,84e0193622fc41748bd1d7f031582475,1940-08-01,1940-12-30,i-TFTCQ3KuQMj6whm8qBPj3S
1940,a2461ac4834b422b93b0094d708fa08e,1940-01-10,1940-07-31,i-TGQAAcWV8MQTMWbmXQXiUd
1940,a2461ac4834b422b93b0094d708fa08e,1940-08-01,1940-12-30,i-TGQAAcWV8MQTMWbmXQXiUd
1940,e1a0d541d9004bb2b1d5600466e668d1,1940-01-10,1940-07-31,i-TMPJHckxbgCushBBp7C3Aa
1940,e1a0d541d9004bb2b1d5600466e668d1,1940-08-01,1940-12-30,i-TMPJHckxbgCushBBp7C3Aa
1940,bfd0389911fe435eb65a81ee005f811e,1940-01-10,1940-07-31,i-TW2v8kvC9bB35Jx86j8aCC
1940,bfd0389911fe435eb65a81ee005f811e,1940-08-01,1940-12-30,i-TW2v8kvC9bB35Jx86j8aCC
1940,4143abc6665b42f6a42d8fdf440b11a9,1940-01-10,1940-07-31,i-TYFyG6a1gaj39msboFvwTz
1940,4143abc6665b42f6a42d8fdf440b11a9,1940-08-01,1940-12-30,i-TYFyG6a1gaj39msboFvwTz
1940,4862d324939641f19da63fc0c9f1d906,1940-01-10,1940-07-31,i-TdPhJqrQ1oodwU213ggkBF
1940,4862d324939641f19da63fc0c9f1d906,1940-08-01,1940-12-30,i-TdPhJqrQ1oodwU213ggkBF
1940,2251039bfcb14449b4c02c76791e4de6,1940-01-10,1940-07-31,i-TgGh4sLEipttrpG4XAgn6h
1940,2251039bfcb14449b4c02c76791e4de6,1940-08-01,1940-12-30,i-TgGh4sLEipttrpG4XAgn6h
1940,22a5a29ecf00487eb39d9b47795241ca,1940-11-16,1940-12-30,i-Tmfx86oAStfDWBgUhA8QEU
1940,63f42c8a419d4821b330c9394825a113,1940-05-07,1940-07-31,i-Tmfx86oAStfDWBgUhA8QEU
1940,63f42c8a419d4821b330c9394825a113,1940-08-01,1940-11-15,i-Tmfx86oAStfDWBgUhA8QEU
1940,c7df14b6abdb463dab2aadae45e29913,1940-01-10,1940-07-31,i-TuXRkkJz8KDyn9s8aegmKF
1940,c7df14b6abdb463dab2aadae45e29913,1940-08-01,1940-12-30,i-TuXRkkJz8KDyn9s8aegmKF
1940,761f785d122f47519dada601b0fbee99,1940-01-10,1940-07-03,i-TxRCzzgetP7718TE7usGwh
1940,52c552dad1b4403fafcc20e6c2b64e2c,1940-01-10,1940-07-31,i-Tym6Aw1gBuoRJqfGXa3Wdy
1940,52c552dad1b4403fafcc20e6c2b64e2c,1940-08-01,1940-12-30,i-Tym6Aw1gBuoRJqfGXa3Wdy
1940,353bc6116c8342efbefd6128769d21a5,1940-01-10,1940-07-31,i-U3uxfpGj7WXeyymxLwvsKw
1940,353bc6116c8342efbefd6128769d21a5,1940-08-01,1940-12-30,i-U3uxfpGj7WXeyymxLwvsKw
1940,6208298d3f8f4613809dc900c9968b56,1940-01-10,1940-07-31,i-UA8QjszavpQnNcqKo12DY2
1940,6208298d3f8f4613809dc900c9968b56,1940-08-01,1940-12-30,i-UA8QjszavpQnNcqKo12DY2
1940,5c932c61066843c0808e7620d40d7252,1940-01-10,1940-07-31,i-UB6tzZLvjH1LGZxk45Pj6K
1940,5c932c61066843c0808e7620d40d7252,1940-08-01,1940-12-30,i-UB6tzZLvjH1LGZxk45Pj6K
1940,d56677dfeb7e4f7c982416bb9bbafd3b,1940-01-10,1940-07-31,i-UBaGUPGVrgUb3mpWvw6aqo
1940,d56677dfeb7e4f7c982416bb9bbafd3b,1940-08-01,1940-12-30,i-UBaGUPGVrgUb3mpWvw6aqo
1940,ec7001476bbe40ef8df5d510e9b180a7,1940-01-10,1940-07-31,i-UCYvi6iBMAeLh1SyARGC1i
1940,ec7001476bbe40ef8df5d510e9b180a7,1940-08-01,1940-12-30,i-UCYvi6iBMAeLh1SyARGC1i
1940,2357c873333e4ab19b0c57cc8fee1401,1940-01-10,1940-07-31,i-UDh9LhPS6Vd6F6rXG4Ub8N
1940,2357c873333e4ab19b0c57cc8fee1401,1940-08-01,1940-12-30,i-UDh9LhPS6Vd6F6rXG4Ub8N
1940,402d702ec0fa4297bc0449fa677ff0d0,1940-01-10,1940-07-31,i-UGQ9eCvtTzQGC1RtgNwuky
1940,402d702ec0fa4297bc0449fa677ff0d0,1940-08-01,1940-12-30,i-UGQ9eCvtTzQGC1RtgNwuky
1940,946d5f74389e40938d8a59bf66130778,1940-01-10,1940-07-31,i-UMjx5pCen2CPzJ4LdvtsMB
1940,946d5f74389e40938d8a59bf66130778,1940-08-01,1940-12-30,i-UMjx5pCen2CPzJ4LdvtsMB
1940,02d01c0417314162acc7e0a3337dcc7b,1940-01-10,1940-07-31,i-UQqGFoa8dKdxwwNw6kCAkL
1940,02d01c0417314162acc7e0a3337dcc7b,1940-08-01,1940-12-30,i-UQqGFoa8dKdxwwNw6kCAkL
1940,7899acaef9834dba8ce7d3ceb2d5eda8,1940-01-10,1940-07-31,i-UTrfAgi22ghfsPezLcB8vV
1940,7899acaef9834dba8ce7d3ceb2d5eda8,1940-08-01,1940-12-30,i-UTrfAgi22ghfsPezLcB8vV
1940,239046fd405f4f38be3c1f2ad84d9308,1940-01-10,1940-07-31,i-UVT7t3f1BfJjJjfpRFHj6k
1940,239046fd405f4f38be3c1f2ad84d9308,1940-08-01,1940-12-30,i-UVT7t3f1BfJjJjfpRFHj6k
1940,9d40e15a13ec4e5b82f764946339102b,1940-01-10,1940-07-31,i-UXeBANYbkPP6cUhTQjZXBP
1940,9d40e15a13ec4e5b82f764946339102b,1940-08-01,1940-12-30,i-UXeBANYbkPP6cUhTQjZXBP
1940,649dd2e2baf04f5694cc6d39711a7a9c,1940-01-10,1940-07-31,i-UbnnZ7kVjVhJrHrUCyEV9K
1940,649dd2e2baf04f5694cc6d39711a7a9c,1940-08-01,1940-12-30,i-UbnnZ7kVjVhJrHrUCyEV9K
1940,414fc1da480e4bebb8e0c61b0243811c,1940-01-10,1940-07-31,i-UhLRgE1tWfgSFkzw3urKGo
1940,414fc1da480e4bebb8e0c61b0243811c,1940-08-01,1940-12-30,i-UhLRgE1tWfgSFkzw3urKGo
1940,728a4f93e354488b8401692da736dc2a,1940-01-10,1940-07-31,i-Ui4MNjsjiePyrsfZ1FnUm7
1940,728a4f93e354488b8401692da736dc2a,1940-08-01,1940-12-30,i-Ui4MNjsjiePyrsfZ1FnUm7
1940,87ca3cdd14114a5580833f8de30d1201,1940-01-10,1940-07-31,i-UkPu6xRQoyHrcwsU2NXATa
1940,87ca3cdd14114a5580833f8de30d1201,1940-08-01,1940-12-30,i-UkPu6xRQoyHrcwsU2NXATa
1940,71355348bf384322973b5cb8ed0c3818,1940-01-10,1940-07-31,i-Uz1LPWEnJBNKAUPiXWfr1
1940,71355348bf384322973b5cb8ed0c3818,1940-08-01,1940-12-30,i-Uz1LPWEnJBNKAUPiXWfr1
1940,7f37d24a26ce42c1be8da51838bada8a,1940-01-10,1940-07-31,i-Uz6f3kT2Abpy2RXiHEG5cm
1940,7f37d24a26ce42c1be8da51838bada8a,1940-08-01,1940-12-30,i-Uz6f3kT2Abpy2RXiHEG5cm
1940,af4173fa24ce4b93b6c2d6fac28ec7db,1940-01-10,1940-07-31,i-V1bqzKG5tjzCnjgf3gxH5V
1940,af4173fa24ce4b93b6c2d6fac28ec7db,1940-08-01,1940-12-30,i-V1bqzKG5tjzCnjgf3gxH5V
1940,25ac7b2a330942b2bd7ccc231323090a,1940-01-10,1940-07-31,i-V2gYZ8XERX96ZTpdHjKDHk
1940,25ac7b2a330942b2bd7ccc231323090a,1940-08-01,1940-12-30,i-V2gYZ8XERX96ZTpdHjKDHk
1940,26bcae3c01ff4983a5a694ab878e0474,1940-01-10,1940-07-31,i-V7NiAeWY2Xibey7Z9PGYKr
1940,26bcae3c01ff4983a5a694ab878e0474,1940-08-01,1940-12-30,i-V7NiAeWY2Xibey7Z9PGYKr
1940,448cba2482534e8785ef92b5e1d1570d,1940-01-10,1940-07-31,i-VAMU813hn5oo8CeeRvxacA
1940,448cba2482534e8785ef92b5e1d1570d,1940-08-01,1940-12-30,i-VAMU813hn5oo8CeeRvxacA
1940,d3978b95f2a64599b6046935a2eaa83c,1940-01-10,1940-07-31,i-VLzQ1D4fF6VxgBRRNTJS1
1940,d3978b95f2a64599b6046935a2eaa83c,1940-08-01,1940-12-30,i-VLzQ1D4fF6VxgBRRNTJS1
1940,1dbc9f2ecf6045ccaf42846aa63b7109,1940-01-10,1940-07-31,i-VMgGbpTRTohGJnt8ysZSbi
1940,1dbc9f2ecf6045ccaf42846aa63b7109,1940-08-01,1940-12-30,i-VMgGbpTRTohGJnt8ysZSbi
1940,ae5431db23784e6e84dfc0a554a92c9a,1940-01-10,1940-07-31,i-VNezbkvuUkTXd6N1VVQ2Cq
1940,ae5431db23784e6e84dfc0a554a92c9a,1940-08-01,1940-12-30,i-VNezbkvuUkTXd6N1VVQ2Cq
1940,597b0acf345c4913aae7ceac7eb4920e,1940-01-10,1940-07-31,i-VVRNSGede2A6zFhbkrq5dH
1940,597b0acf345c4913aae7ceac7eb4920e,1940-08-01,1940-12-30,i-VVRNSGede2A6zFhbkrq5dH
1940,ac9723011992478e94f55cc217227843,1940-01-18,1940-07-31,i-VXG8kMCZePBb7hdhGDDpqG
1940,ac9723011992478e94f55cc217227843,1940-08-01,1940-12-30,i-VXG8kMCZePBb7hdhGDDpqG
1940,0e5dbe1ea7ff4ac6adc3eaf71d402ee6,1940-01-10,1940-07-31,i-ViqdoaJZjEkNmETR2XoKpB
1940,0e5dbe1ea7ff4ac6adc3eaf71d402ee6,1940-08-01,1940-12-30,i-ViqdoaJZjEkNmETR2XoKpB
1940,2c06d33599984f988ce4083a4b8a447a,1940-01-10,1940-07-31,i-Vofu3seWF5yQe8KpMLXV3T
1940,2c06d33599984f988ce4083a4b8a447a,1940-08-01,1940-12-30,i-Vofu3seWF5yQe8KpMLXV3T
1940,72c97fe8b36d4131a187af9b157251dc,1940-01-10,1940-07-31,i-Vphq1Qi611uoHeM3fp2TeA
1940,72c97fe8b36d4131a187af9b157251dc,1940-08-01,1940-12-30,i-Vphq1Qi611uoHeM3fp2TeA
1940,70174fe8ffba40539b50c85cb85bd8a7,1940-01-10,1940-07-31,i-VqHqFtpMi7Xi5LGov8xWcU
1940,70174fe8ffba40539b50c85cb85bd8a7,1940-08-01,1940-12-30,i-VqHqFtpMi7Xi5LGov8xWcU
1940,e324daba3b3e4ba6939ab3fb2b2c4996,1940-01-10,1940-07-31,i-VtstjgkmLnMdTCDsWiW7kM
1940,e324daba3b3e4ba6939ab3fb2b2c4996,1940-08-01,1940-12-30,i-VtstjgkmLnMdTCDsWiW7kM
1940,5d61dcfe67c44ceeb03b5ff6da2860d9,1940-08-28,1940-12-30,i-Vx6T7XXUYWdTteLg1ZSBWc
1940,8ac69fe7ab0a4256a9b18cfa886f0451,1940-01-10,1940-07-31,i-Vx6T7XXUYWdTteLg1ZSBWc
1940,8ac69fe7ab0a4256a9b18cfa886f0451,1940-08-01,1940-08-27,i-Vx6T7XXUYWdTteLg1ZSBWc
1940,7f3d9d53828045a88e49343a51bce9f5,1940-01-10,1940-07-31,i-W5tKWAkGKEMT39w2T3DGvH
1940,7f3d9d53828045a88e49343a51bce9f5,1940-08-01,1940-12-30,i-W5tKWAkGKEMT39w2T3DGvH
1940,2fbae6e9afa244f9ad27f4687fbbde36,1940-01-10,1940-07-31,i-W6zEZx5EiCV2CWPyKh3ZHu
1940,2fbae6e9afa244f9ad27f4687fbbde36,1940-08-01,1940-12-30,i-W6zEZx5EiCV2CWPyKh3ZHu
1940,03dc0a4737d243f5ab411e805404b41e,1940-01-10,1940-07-31,i-WFsuJWdVKk2ypGbGB5owQJ
1940,03dc0a4737d243f5ab411e805404b41e,1940-08-01,1940-12-30,i-WFsuJWdVKk2ypGbGB5owQJ
1940,4e82ae66f7c74b939e7a3f3dd90bde6e,1940-01-10,1940-07-31,i-WGZBix5L8xWxVCoJgUxzZP
1940,4e82ae66f7c74b939e7a3f3dd90bde6e,1940-08-01,1940-12-30,i-WGZBix5L8xWxVCoJgUxzZP
1940,8ac94cf395cf40d49922df845ae2859e,1940-01-10,1940-07-31,i-WJgr5Acu3X9xb1C1BKUNcC
1940,8ac94cf395cf40d49922df845ae2859e,1940-08-01,1940-12-30,i-WJgr5Acu3X9xb1C1BKUNcC
1940,63f42c8a419d4821b330c9394825a113,1940-01-10,1940-04-20,i-WLU6NbD2RqdzNAUFs2iT52
1940,63f42c8a419d4821b330c9394825a113,1940-11-16,1940-12-30,i-WLoFxaLkejd7AC3MveQKJM
1940,164859bbb46f44bda4465a160b10d7aa,1940-01-10,1940-07-31,i-WUoguH96ZxNkEGnQ377GY1
1940,164859bbb46f44bda4465a160b10d7aa,1940-08-01,1940-12-30,i-WUoguH96ZxNkEGnQ377GY1
1940,778e9fccca5e4f73b908ef351a161440,1940-01-10,1940-07-31,i-WpmrqhX63Es2BchJ5zXczf
1940,778e9fccca5e4f73b908ef351a161440,1940-08-01,1940-12-30,i-WpmrqhX63Es2BchJ5zXczf
1940,6651f12cbfb94a51bb623617ba898952,1940-01-10,1940-07-31,i-Ww6YauTo4CWyVs9d39mFxt
1940,6651f12cbfb94a51bb623617ba898952,1940-08-01,1940-12-30,i-Ww6YauTo4CWyVs9d39mFxt
1940,9b51dffc995646b397299de9e1c7e52f,1940-01-10,1940-07-31,i-Ww8VV8hxCYiEXY5qDTZs5Z
1940,9b51dffc995646b397299de9e1c7e52f,1940-08-01,1940-12-30,i-Ww8VV8hxCYiEXY5qDTZs5Z
1940,7a39928bd83a4310ba39146ea9444b33,1940-01-10,1940-07-31,i-WwMYztjUv2FqUS1FNLShVt
1940,7a39928bd83a4310ba39146ea9444b33,1940-08-01,1940-12-30,i-WwMYztjUv2FqUS1FNLShVt
1940,c8d0e1ef88a74e0d96f22bb0249006e6,1940-01-10,1940-07-31,i-WxSJ518t8uzSX274hdbTf2
1940,c8d0e1ef88a74e0d96f22bb0249006e6,1940-08-01,1940-12-30,i-WxSJ518t8uzSX274hdbTf2
1940,c9603ace5e374b5bb8483017705a1296,1940-01-10,1940-07-31,i-WxcGYe8AGVMcCyHJTSEui2
1940,c9603ace5e374b5bb8483017705a1296,1940-08-01,1940-12-30,i-WxcGYe8AGVMcCyHJTSEui2
1940,8ebb4a9062994cdc9235d4afc22a245c,1940-01-10,1940-07-31,i-X1QrH7Z1GbECRfQfzuCNFT
1940,8ebb4a9062994cdc9235d4afc22a245c,1940-08-01,1940-12-30,i-X1QrH7Z1GbECRfQfzuCNFT
1940,723a4446e34d41ddbd2f7a3e947ee0f8,1940-01-10,1940-07-31,i-X1novJneX2zJzkpbiYviPH
1940,723a4446e34d41ddbd2f7a3e947ee0f8,1940-08-01,1940-12-30,i-X1novJneX2zJzkpbiYviPH
1940,7fb13465a31049db98e220797bce6bc0,1940-01-10,1940-07-31,i-X4tTtS9wLMujhnTa9qtfFq
1940,7fb13465a31049db98e220797bce6bc0,1940-08-01,1940-12-30,i-X4tTtS9wLMujhnTa9qtfFq
1940,db681a21847445a69545ddbbd91c411b,1940-01-10,1940-07-31,i-XD5q9S6mMdHF4YeAdX1eSp
1940,db681a21847445a69545ddbbd91c411b,1940-08-01,1940-12-30,i-XD5q9S6mMdHF4YeAdX1eSp
1940,3703b659ded14badbfb29e986934dbaf,1940-01-10,1940-07-31,i-XGWqnkmp2TJXdX22jEWCNo
1940,3703b659ded14badbfb29e986934dbaf,1940-08-01,1940-12-30,i-XGWqnkmp2TJXdX22jEWCNo
1940,eb3996065fc9485a851980f81eb62c67,1940-01-10,1940-07-31,i-XHqnWQbStGmcbNEtWCryQA
1940,eb3996065fc9485a851980f81eb62c67,1940-08-01,1940-12-30,i-XHqnWQbStGmcbNEtWCryQA
1940,d3aa3893cdc94695adec6af44f11a515,1940-01-10,1940-07-31,i-XLVGDGtQ7NCyXWncMFEL2t
1940,d3aa3893cdc94695adec6af44f11a515,1940-08-01,1940-12-30,i-XLVGDGtQ7NCyXWncMFEL2t
1940,2c0c727aeac148199ee33233b2ab845e,1940-01-10,1940-07-31,i-XQDnBCoJiibzSPLTXopxxL
1940,2c0c727aeac148199ee33233b2ab845e,1940-08-01,1940-12-30,i-XQDnBCoJiibzSPLTXopxxL
1940,f75dd03a26474307b1068d13ac26b5ed,1940-01-10,1940-07-31,i-XTEgYqYEPitSbwniFiu64f
1940,f75dd03a26474307b1068d13ac26b5ed,1940-08-01,1940-12-30,i-XTEgYqYEPitSbwniFiu64f
1940,01b328c816df429a85939fa47b460f4b,1940-01-10,1940-06-12,i-XXz7ZWjJdXTAFDiHULPWwn
1940,5664eaf6392a4577883c8e3f0b5bed43,1940-01-10,1940-07-31,i-XagQaE6Y2Zc9wu7WvmLcTC
1940,5664eaf6392a4577883c8e3f0b5bed43,1940-08-01,1940-12-30,i-XagQaE6Y2Zc9wu7WvmLcTC
1940,d3fa3dcc165843c0b8a221dcfa671af6,1940-01-10,1940-07-31,i-XqKbySrEocjq4LS7n5V8UD
1940,d3fa3dcc165843c0b8a221dcfa671af6,1940-08-01,1940-12-30,i-XqKbySrEocjq4LS7n5V8UD
1940,93ceb51322ca4b2b9a356983bacc5dbe,1940-01-10,1940-07-31,i-Xqo83uEfAGu6C7HdvFMFwx
1940,93ceb51322ca4b2b9a356983bacc5dbe,1940-08-01,1940-12-30,i-Xqo83uEfAGu6C7HdvFMFwx
1940,ba28e28c0e6f43dfb8fedef6dbbdea1c,1940-01-10,1940-07-31,i-XvpBFhfR9SDB1i9KLCmqX2
1940,ba28e28c0e6f43dfb8fedef6dbbdea1c,1940-08-01,1940-12-30,i-XvpBFhfR9SDB1i9KLCmqX2
1940,cd69eac78c834852ae33fbd1f12ecc26,1940-01-10,1940-07-31,i-Xy8Q95HPbgxgm5iGyCyBLd
1940,cd69eac78c834852ae33fbd1f12ecc26,1940-08-01,1940-12-30,i-Xy8Q95HPbgxgm5iGyCyBLd
1940,826f5e51893e446299885de678135934,1940-01-10,1940-07-31,i-XzSzFtnrtwQBSXHVwVhrCf
1940,826f5e51893e446299885de678135934,1940-08-01,1940-12-30,i-XzSzFtnrtwQBSXHVwVhrCf
1940,8e8bc57fa8214b98b1213ac6b66403e0,1940-01-10,1940-07-31,i-Y3KDvt8APMXFLxTKEtZKku
1940,8e8bc57fa8214b98b1213ac6b66403e0,1940-08-01,1940-12-30,i-Y3KDvt8APMXFLxTKEtZKku
1940,a40499d2fa374bc3b58812c19c3f5e03,1940-01-10,1940-07-31,i-YHQFSryrbRei4Y3mNMkiWx
1940,a40499d2fa374bc3b58812c19c3f5e03,1940-08-01,1940-12-30,i-YHQFSryrbRei4Y3mNMkiWx
1940,aa14158eaa1e4cc4a578dc43733f8fe2,1940-01-10,1940-07-31,i-YLYgwWkay3eTxx2S1Y9nQY
1940,aa14158eaa1e4cc4a578dc43733f8fe2,1940-08-01,1940-12-30,i-YLYgwWkay3eTxx2S1Y9nQY
1940,697a77d945f941fab52973d378c9f5cc,1940-01-10,1940-07-31,i-YSKF3k7WpjKp61GTapFZnc
1940,697a77d945f941fab52973d378c9f5cc,1940-08-01,1940-12-30,i-YSKF3k7WpjKp61GTapFZnc
1940,f4d71327967a422b8d68d56615ec8034,1940-01-10,1940-07-31,i-YSiiSuJqBLt4dhLxm7iu93
1940,f4d71327967a422b8d68d56615ec8034,1940-08-01,1940-12-30,i-YSiiSuJqBLt4dhLxm7iu93
1940,7b4e9a91da5a417081493357f901429a,1940-01-10,1940-07-31,i-YSpQuEKLcd5saavWVrUMLV
1940,7b4e9a91da5a417081493357f901429a,1940-08-01,1940-12-30,i-YSpQuEKLcd5saavWVrUMLV
1940,83a603c4dc554f758e2ac07b96bc2306,1940-01-10,1940-07-31,i-YVqWZSiikwY2UYC3gt2RvM
1940,83a603c4dc554f758e2ac07b96bc2306,1940-08-01,1940-12-30,i-YVqWZSiikwY2UYC3gt2RvM
1940,76b5eb4f876c4c1298a40f3df7f71e2c,1940-01-10,1940-07-31,i-f4u5Yi8ZSYc6qWukd6X6t
1940,76b5eb4f876c4c1298a40f3df7f71e2c,1940-08-01,1940-12-30,i-f4u5Yi8ZSYc6qWukd6X6t
1940,fc74ba6669494981b716dc8cfb60d8e9,1940-01-10,1940-07-31,i-mww7tEHuUV6dtyoLF8VZA
1940,fc74ba6669494981b716dc8cfb60d8e9,1940-08-01,1940-12-30,i-mww7tEHuUV6dtyoLF8VZA
1940,c8153eb73c5840349e50c7ba1fa65302,1940-01-10,1940-07-31,i-o94QkiNCp6t5MueXH6HBf
1940,c8153eb73c5840349e50c7ba1fa65302,1940-08-01,1940-12-30,i-o94QkiNCp6t5MueXH6HBf
1940,be8ba91c91cb401a86fe8ab27c348dec,1940-01-10,1940-07-31,i-rxMPrABKBDwfiUwJZxNv7
1940,be8ba91c91cb401a86fe8ab27c348dec,1940-08-01,1940-12-30,i-rxMPrABKBDwfiUwJZxNv7
1940,566c359d64d243ddb26ed9534ab7523f,1940-01-10,1940-07-31,i-vZs83m8SE13xH88MxSiK3
1940,566c359d64d243ddb26ed9534ab7523f,1940-08-01,1940-12-30,i-vZs83m8SE13xH88MxSiK3
1941,471c651486bb419cafcfcbe9ec6ede05,1941-01-10,1941-07-01,i-28QtNdtNvYW5KVgFHRDL4R
1941,471c651486bb419cafcfcbe9ec6ede05,1941-10-20,1941-12-30,i-28QtNdtNvYW5KVgFHRDL4R
1941,fc775f000a714e83b4412d3ab1b32e8d,1941-01-10,1941-07-01,i-2DwRqPaUX1EqrTDhVYFKdv
1941,fc775f000a714e83b4412d3ab1b32e8d,1941-10-20,1941-12-30,i-2DwRqPaUX1EqrTDhVYFKdv
1941,dcb9d72478b048f2bea66b57475012da,1941-01-10,1941-07-01,i-2FNaYK7iohKDXNcVkZh5pS
1941,dcb9d72478b048f2bea66b57475012da,1941-10-20,1941-12-30,i-2FNaYK7iohKDXNcVkZh5pS
1941,353bc6116c8342efbefd6128769d21a5,1941-01-10,1941-07-01,i-2HyRdnwNjJfPPeCiQ2cg17
